customer_id,age,gender,subscription_type,monthly_watch_hours,favorite_genre,devices_used,avg_session_time,monthly_subscription_cost,payment_method,support_tickets,ads_tolerance,days_since_last_login,number_of_profiles,binge_watch_frequency,content_rating_given,account_age_months,auto_renew_enabled,churn
OTT-02397,23,Male,Premium,16.0,Drama,5,0.86,413.43,UPI,0.0,Low,17,5,Often,3.2,19,1,0
OTT-02398,22,Male,Premium,22.9,Drama,4,0.99,454.03,Wallet,0.0,Low,9,1,Often,4.0,10,0,0
OTT-02399,37,Male,Standard,90.8,Documentary,1,7.57,220.96,UPI,0.0,Medium,0,1,Rarely,3.8,24,1,0
OTT-02400,35,Other,Basic,33.5,Romance,5,1.91,147.15,Wallet,0.0,Low,5,5,Never,4.3,34,1,0
OTT-02401,26,Male,Premium,16.2,Sci-Fi,4,0.69,356.97,UPI,0.0,High,3,3,Rarely,4.8,56,0,0
OTT-02402,37,Male,Premium,38.4,Documentary,1,4.38,354.18,Credit Card,4.0,Medium,1,4,Often,4.4,40,1,0
OTT-02403,28,Male,Basic,14.0,Drama,4,1.24,120.1,Wallet,1.0,Low,3,5,Sometimes,4.8,31,1,0
OTT-02404,31,Female,Premium,49.7,Comedy,5,3.58,391.0,UPI,0.0,Medium,18,1,Often,1.1,46,1,0
OTT-02405,55,Female,Basic,43.2,Documentary,1,2.21,103.56,UPI,0.0,Medium,9,1,Sometimes,3.5,51,1,0
OTT-02406,51,Male,Basic,45.9,Documentary,4,2.06,109.4,Credit Card,1.0,Low,5,4,Rarely,2.1,4,1,0
OTT-02407,19,Male,Standard,31.8,Action,3,2.79,292.72,Net Banking,0.0,High,12,4,Often,4.2,41,0,0
OTT-02408,44,Male,Standard,36.0,Sci-Fi,1,2.95,207.66,Wallet,1.0,Low,34,2,Sometimes,4.3,45,1,1
OTT-02409,44,Female,Basic,37.5,Action,4,1.7,131.38,Credit Card,2.0,High,26,5,Sometimes,1.2,31,1,0
OTT-02410,21,Female,Standard,30.6,Action,3,2.91,228.08,Wallet,1.0,Low,1,4,Never,3.4,9,1,1
OTT-02411,44,Male,Premium,34.6,Comedy,1,2.78,488.02,Credit Card,3.0,Medium,4,2,Rarely,4.4,26,1,0
OTT-02412,53,Male,Standard,13.8,Romance,4,0.67,205.17,UPI,0.0,Low,3,3,Rarely,3.3,13,1,0
OTT-02413,21,Male,Standard,16.5,Sci-Fi,5,1.52,277.67,Credit Card,2.0,Medium,8,1,Often,2.7,57,0,0
OTT-02414,23,Male,Basic,32.7,Sci-Fi,1,1.48,132.3,Net Banking,1.0,Medium,0,5,Often,1.3,48,1,1
OTT-02415,47,Female,Basic,,Documentary,1,0.94,100.54,Credit Card,1.0,Low,25,3,Often,3.9,26,1,0
OTT-02416,38,Male,Basic,26.0,Comedy,3,1.67,110.97,UPI,1.0,Medium,15,5,Sometimes,1.3,54,1,0
OTT-02417,41,Male,Basic,14.8,Sci-Fi,4,1.44,139.62,Credit Card,0.0,Low,1,5,Sometimes,3.4,1,1,1
OTT-02418,39,Male,Basic,51.9,Drama,5,,106.23,Credit Card,1.0,Medium,2,4,Often,4.7,40,1,0
OTT-02419,39,Female,Basic,12.2,Thriller,3,0.53,139.64,Net Banking,0.0,Medium,1,2,Often,2.7,9,1,0
OTT-02420,19,Female,Standard,28.8,Documentary,1,1.46,287.46,Credit Card,0.0,Medium,6,5,Often,4.1,31,1,0
OTT-02421,47,Male,Standard,11.0,Thriller,3,0.82,209.7,Credit Card,0.0,Low,22,3,Rarely,4.2,24,1,0
OTT-02422,49,Male,Premium,9.7,Thriller,3,0.5,473.02,Credit Card,0.0,Low,10,5,Never,1.0,45,0,0
OTT-02423,32,Male,Basic,22.9,Action,3,1.37,119.85,UPI,5.0,Medium,9,2,Rarely,4.7,49,1,0
OTT-02424,34,Female,Standard,49.2,Sci-Fi,1,2.19,211.58,Net Banking,0.0,High,0,1,Sometimes,1.8,22,1,0
OTT-02425,18,Male,Basic,29.8,Documentary,2,1.88,132.64,Credit Card,0.0,High,23,5,Always,2.1,57,0,0
OTT-02426,41,Female,Standard,26.6,Comedy,3,2.21,234.67,Credit Card,3.0,Medium,3,3,Rarely,4.5,9,1,1
OTT-02427,41,Female,Basic,10.5,Sci-Fi,2,1.08,101.24,UPI,0.0,High,23,1,Often,3.7,39,1,0
OTT-02428,34,Female,Premium,11.0,Comedy,5,0.86,421.21,Credit Card,0.0,High,6,1,Often,2.5,23,1,0
OTT-02429,48,Male,Premium,35.6,Sci-Fi,5,2.03,491.62,Wallet,0.0,Low,7,4,Rarely,1.4,20,1,0
OTT-02430,30,Female,Standard,33.2,Documentary,5,3.05,271.6,Net Banking,0.0,Low,9,4,Sometimes,2.5,55,1,0
OTT-02431,41,Female,Basic,52.2,Documentary,4,6.02,104.7,UPI,1.0,Low,3,5,Sometimes,4.9,42,0,1
OTT-02432,22,Male,Standard,54.7,Action,1,3.5,290.75,Credit Card,0.0,Low,18,3,Sometimes,1.4,21,1,0
OTT-02433,34,Male,Premium,87.4,Documentary,2,6.28,482.44,Net Banking,1.0,Medium,31,4,Rarely,4.4,27,1,0
OTT-02434,32,Male,Basic,33.8,Drama,4,2.23,145.19,Net Banking,0.0,Medium,3,2,Rarely,2.3,58,0,0
OTT-02435,37,Male,Standard,60.1,Thriller,2,3.82,264.93,UPI,2.0,Medium,0,2,Sometimes,3.6,5,0,1
OTT-02436,30,Male,Premium,77.4,Thriller,1,3.68,365.75,Net Banking,2.0,Low,7,1,Often,3.5,17,1,0
OTT-02437,33,Female,Premium,27.7,Sci-Fi,3,,461.76,Net Banking,3.0,Medium,8,1,Sometimes,2.3,34,0,0
OTT-02438,44,Male,Premium,34.1,Action,4,2.74,396.55,UPI,0.0,Medium,0,1,Always,1.2,9,1,0
OTT-02439,29,Female,Premium,18.3,Thriller,1,0.76,439.95,Credit Card,1.0,Medium,11,2,Often,1.6,34,1,1
OTT-02440,18,Male,Premium,38.8,Sci-Fi,4,3.27,434.44,Net Banking,2.0,High,3,4,Always,3.3,10,1,0
OTT-02441,55,Other,Standard,17.1,Documentary,5,0.82,228.2,Credit Card,3.0,Low,31,4,Sometimes,4.8,59,1,1
OTT-02442,51,Male,Standard,21.3,Romance,4,1.09,261.46,Net Banking,0.0,Low,15,5,Never,4.7,44,0,0
OTT-02443,19,Female,Premium,56.6,Sci-Fi,3,6.37,443.56,Net Banking,4.0,Medium,0,3,Sometimes,1.5,2,1,1
OTT-02444,43,Male,Standard,22.6,Comedy,3,1.11,280.21,Net Banking,0.0,High,30,2,Often,4.5,47,1,0
OTT-02445,28,Male,Premium,,Thriller,2,1.8,448.79,UPI,0.0,Low,2,1,Sometimes,1.9,25,1,0
OTT-02446,38,Female,Basic,42.2,Thriller,4,1.77,104.51,Credit Card,0.0,Medium,16,3,Sometimes,4.6,3,1,0
OTT-02447,38,Male,Standard,9.1,Romance,5,0.5,232.12,Credit Card,0.0,High,10,1,Always,4.0,34,1,0
OTT-02448,32,Female,Basic,44.3,Documentary,3,2.07,114.94,Net Banking,0.0,Medium,7,3,Sometimes,4.8,7,0,1
OTT-02449,25,Female,Basic,23.9,Drama,2,2.59,140.98,Wallet,1.0,Low,26,3,Often,2.8,28,1,0
OTT-02450,26,Male,Basic,20.2,Sci-Fi,5,1.88,137.92,Net Banking,0.0,Medium,9,4,Sometimes,3.9,9,1,0
OTT-02451,24,Female,Standard,32.1,Drama,5,2.58,272.01,Credit Card,0.0,Low,19,5,Sometimes,3.9,11,1,0
OTT-02452,25,Female,Basic,24.4,Sci-Fi,5,1.43,132.22,Wallet,0.0,Low,17,5,Rarely,3.0,29,1,0
OTT-02453,34,Male,Standard,44.9,Romance,1,3.08,297.59,Wallet,3.0,High,11,1,Often,4.9,54,1,0
OTT-02454,26,Female,Standard,39.6,Drama,3,2.07,279.34,UPI,0.0,Medium,6,2,Often,,16,1,0
OTT-02455,43,Female,Basic,67.3,Action,1,4.32,148.56,UPI,0.0,Low,1,5,Sometimes,4.9,39,0,0
OTT-02456,52,Male,Basic,30.4,Romance,1,1.44,125.78,Net Banking,0.0,Low,1,2,Often,4.2,29,1,0
OTT-02457,28,Male,Standard,27.5,Documentary,3,1.37,212.58,Net Banking,0.0,Medium,7,1,Sometimes,3.5,13,0,0
OTT-02458,37,Female,Premium,90.2,Sci-Fi,4,4.36,424.31,Wallet,0.0,Medium,4,2,Rarely,1.3,35,1,0
OTT-02459,40,Male,Premium,47.6,Comedy,2,2.15,481.73,Credit Card,0.0,Medium,2,3,Always,2.0,11,1,0
OTT-02460,40,Male,Premium,27.2,Documentary,3,1.23,458.67,UPI,0.0,Medium,34,3,Often,4.4,35,0,0
OTT-02461,35,Male,Premium,67.8,Documentary,2,3.19,457.8,Net Banking,0.0,Medium,19,1,Always,3.9,47,0,0
OTT-02462,43,Female,Standard,35.8,Comedy,4,3.93,211.09,Wallet,2.0,High,5,2,Rarely,4.9,8,1,0
OTT-02463,40,Male,Premium,22.5,Comedy,3,1.21,408.89,Wallet,0.0,High,20,2,Always,2.6,7,0,0
OTT-02464,20,Male,Premium,19.8,Sci-Fi,5,2.38,462.92,Wallet,0.0,Low,0,1,Sometimes,4.6,5,1,0
OTT-02465,45,Female,Premium,29.7,Documentary,3,1.44,357.81,UPI,2.0,Low,1,5,Never,4.4,6,1,0
OTT-02466,45,Male,Basic,33.7,Thriller,4,3.73,142.8,Net Banking,0.0,Low,29,4,Never,4.9,57,0,0
OTT-02467,25,Female,Premium,30.5,Romance,1,1.23,398.77,UPI,2.0,Low,11,5,Never,2.1,51,1,0
OTT-02468,35,Other,Standard,33.4,Romance,3,1.81,232.78,UPI,,Low,14,4,Rarely,3.0,35,1,0
OTT-02469,43,Female,Premium,45.0,Drama,5,4.06,426.78,Credit Card,3.0,Medium,17,2,Rarely,1.3,30,1,0
OTT-02470,32,Female,Basic,21.6,Romance,3,1.35,111.96,Net Banking,0.0,Low,0,4,Never,3.4,11,1,0
OTT-02471,47,Male,Standard,12.5,Documentary,1,0.57,289.58,Wallet,2.0,Low,12,4,Always,3.9,38,1,0
OTT-02472,63,Female,Basic,16.9,Romance,3,1.53,146.93,Credit Card,1.0,Low,4,2,Often,2.0,27,1,0
OTT-02473,25,Male,Basic,39.2,Documentary,5,2.29,118.61,Credit Card,0.0,Low,17,3,Often,1.7,56,0,0
OTT-02474,18,Male,Basic,21.3,Drama,4,2.64,130.15,Net Banking,0.0,Medium,4,4,Sometimes,3.6,21,0,0
OTT-02475,38,Male,Premium,32.2,Romance,5,1.5,491.67,UPI,0.0,Low,14,1,Sometimes,2.6,14,0,0
OTT-02476,43,Male,Basic,20.7,Romance,4,1.83,109.66,Wallet,2.0,High,23,5,Sometimes,2.7,49,1,0
OTT-02477,32,Female,Standard,22.3,Action,5,1.53,259.48,Credit Card,0.0,Low,4,2,Rarely,2.9,35,1,0
OTT-02478,52,Male,Basic,34.1,Sci-Fi,2,2.0,101.31,Credit Card,1.0,High,6,2,Often,3.0,29,1,0
OTT-02479,18,Female,Standard,40.2,Drama,3,3.84,280.74,UPI,0.0,Low,7,4,Never,1.8,24,1,1
OTT-02480,43,Female,Basic,31.5,Action,3,1.33,146.23,Credit Card,0.0,Medium,11,3,Often,3.3,36,1,1
OTT-02481,27,Female,Basic,,Thriller,1,2.38,146.68,Credit Card,0.0,Low,18,3,Sometimes,1.3,41,1,0
OTT-02482,55,Male,Standard,14.0,Drama,2,1.17,296.47,Credit Card,0.0,High,2,5,Often,1.5,45,0,1
OTT-02483,58,Female,Standard,27.2,Documentary,1,1.33,295.77,Credit Card,2.0,Low,29,5,Always,3.8,32,1,0
OTT-02484,25,Male,Basic,24.3,Sci-Fi,3,1.05,120.08,Credit Card,0.0,High,15,3,Always,3.9,6,1,0
OTT-02485,28,Male,Basic,40.9,Romance,1,1.74,142.85,Wallet,3.0,Low,1,3,Often,2.1,10,1,0
OTT-02486,45,Other,Basic,20.4,Documentary,4,1.33,102.51,Credit Card,0.0,Low,4,3,Sometimes,1.7,20,1,0
OTT-02487,30,Male,Premium,12.3,Romance,2,0.87,483.74,UPI,1.0,Medium,2,4,Rarely,1.2,20,1,0
OTT-02488,34,Male,Standard,12.1,Action,5,0.51,253.68,Wallet,0.0,Medium,1,1,Often,2.7,26,1,0
OTT-02489,35,Female,Standard,30.1,Action,4,3.38,263.65,Net Banking,0.0,High,10,5,Rarely,3.0,21,1,1
OTT-02490,18,Male,Basic,36.0,Thriller,5,1.73,103.17,UPI,0.0,Medium,0,2,Never,4.6,45,1,1
OTT-02491,34,Female,Standard,33.8,Thriller,1,3.07,230.57,Net Banking,1.0,Medium,9,3,Sometimes,1.0,23,1,0
OTT-02492,26,Male,Basic,24.9,Sci-Fi,3,,143.12,Net Banking,3.0,Medium,17,3,Sometimes,2.6,46,1,0
OTT-02493,29,Male,Basic,,Romance,4,0.97,123.51,Wallet,3.0,Medium,4,1,Always,2.7,12,1,0
OTT-02494,52,Male,Standard,34.9,Documentary,2,1.95,279.36,UPI,0.0,Medium,6,3,Often,4.5,55,1,0
OTT-02495,19,Male,Standard,18.2,Comedy,5,1.08,274.94,Wallet,0.0,Low,1,5,Often,1.8,13,1,0
OTT-02496,44,Male,Basic,25.8,Documentary,4,2.85,141.26,UPI,3.0,Medium,12,3,Often,1.3,10,1,1
OTT-02497,31,Female,Standard,30.3,Thriller,3,2.38,261.43,Credit Card,0.0,Medium,23,1,Sometimes,2.5,7,0,1
OTT-02498,31,Female,Premium,63.3,Romance,2,7.86,406.77,Wallet,3.0,Medium,13,4,Always,3.4,37,1,1
OTT-02499,44,Female,Standard,9.6,Documentary,2,0.5,265.17,UPI,0.0,High,1,5,Rarely,4.4,12,0,0
OTT-02500,39,Male,Standard,21.9,Documentary,5,1.15,261.12,Wallet,4.0,High,4,4,Always,2.1,25,1,1
OTT-02501,41,Female,Premium,26.3,Thriller,4,2.63,403.41,Credit Card,0.0,High,1,2,Always,2.0,2,1,1
OTT-02502,46,Female,Premium,56.8,Documentary,4,4.01,491.02,UPI,0.0,Low,8,1,Never,2.3,40,1,0
OTT-02503,31,Female,Standard,33.6,Documentary,2,1.54,201.75,Wallet,1.0,Low,12,2,Often,1.5,26,1,0
OTT-02504,27,Male,Standard,47.7,Drama,1,4.59,290.41,Credit Card,1.0,Low,37,2,Often,4.9,40,1,0
OTT-02505,21,Female,Basic,9.9,Action,2,0.83,118.76,Wallet,0.0,High,6,2,Always,3.2,51,1,0
OTT-02506,25,Female,Standard,51.8,Romance,3,3.01,244.59,Wallet,1.0,Low,10,2,Rarely,2.1,5,1,0
OTT-02507,70,Male,Basic,16.7,Documentary,4,1.6,147.47,Wallet,2.0,Low,1,1,Sometimes,2.4,8,1,0
OTT-02508,49,Female,Basic,36.7,Thriller,5,2.53,107.73,UPI,2.0,Low,1,4,Often,4.5,42,1,0
OTT-02509,18,Male,Standard,30.4,Action,4,1.23,251.4,UPI,3.0,Low,2,3,Rarely,3.7,45,1,0
OTT-02510,19,Female,Basic,18.9,Documentary,2,1.1,103.14,Wallet,0.0,Low,0,2,Always,3.2,9,1,0
OTT-02511,40,Female,Standard,9.8,Documentary,3,0.5,270.71,Net Banking,0.0,Low,5,3,Sometimes,3.9,39,1,0
OTT-02512,41,Female,Standard,46.9,Comedy,1,2.43,206.08,UPI,1.0,Low,30,3,Often,4.0,20,1,0
OTT-02513,41,Male,Standard,36.9,Thriller,4,3.18,269.53,Wallet,2.0,High,10,2,Never,1.8,52,1,0
OTT-02514,31,Male,Basic,42.1,Romance,2,1.88,131.35,Net Banking,0.0,Medium,5,5,Rarely,1.6,51,1,0
OTT-02515,33,Female,Basic,38.9,Drama,2,3.86,113.15,Wallet,0.0,Medium,6,3,Sometimes,4.9,11,1,0
OTT-02516,38,Male,Standard,11.0,Action,2,0.5,238.86,Credit Card,3.0,Medium,1,5,Rarely,1.7,40,1,0
OTT-02517,36,Male,Premium,22.6,Action,3,1.94,482.9,Credit Card,0.0,High,1,4,Always,2.9,22,1,0
OTT-02518,18,Female,Basic,37.1,Drama,2,1.53,109.12,UPI,0.0,High,2,3,Often,4.9,16,1,0
OTT-02519,32,Female,Basic,13.9,Romance,2,0.64,135.69,UPI,0.0,High,3,1,Always,2.7,42,0,0
OTT-02520,24,Male,Premium,28.4,Sci-Fi,2,2.6,375.24,Net Banking,2.0,Low,1,4,Sometimes,3.1,38,1,0
OTT-02521,37,Male,Basic,21.0,Comedy,4,1.96,104.59,Credit Card,3.0,High,11,4,Sometimes,4.2,42,0,1
OTT-02522,70,Male,Premium,48.1,Sci-Fi,2,5.1,371.51,Wallet,0.0,Low,25,5,Often,2.4,10,1,0
OTT-02523,39,Female,Standard,38.6,Documentary,3,3.16,290.58,Credit Card,1.0,Low,1,2,Sometimes,2.7,25,1,0
OTT-02524,31,Female,Standard,25.5,Drama,4,1.33,283.91,UPI,2.0,Low,18,1,Sometimes,2.3,59,1,1
OTT-02525,46,Female,Standard,,Comedy,2,1.55,237.33,Credit Card,1.0,Medium,3,1,Sometimes,2.1,19,1,0
OTT-02526,40,Female,Basic,31.5,Romance,1,1.71,103.65,UPI,1.0,Medium,9,5,Often,2.9,4,1,0
OTT-02527,40,Female,Standard,,Thriller,3,6.44,258.19,Credit Card,0.0,Low,0,5,Often,4.0,19,0,0
OTT-02528,42,Female,Premium,20.3,Thriller,1,2.17,422.69,Credit Card,1.0,Medium,2,4,Often,4.5,3,1,0
OTT-02529,59,Male,Standard,18.8,Sci-Fi,3,0.95,221.55,Net Banking,4.0,Medium,1,5,Sometimes,2.9,17,1,0
OTT-02530,21,Female,Standard,26.0,Romance,1,1.16,208.77,Credit Card,0.0,Low,1,2,Rarely,2.3,14,1,0
OTT-02531,40,Male,Premium,33.0,Comedy,2,2.34,466.47,Credit Card,0.0,Medium,27,4,Always,4.6,10,1,0
OTT-02532,23,Female,Basic,8.5,Sci-Fi,1,0.78,100.26,Net Banking,4.0,Medium,4,4,Often,2.3,6,1,1
OTT-02533,41,Female,Standard,6.7,Drama,1,0.51,261.54,Credit Card,0.0,Low,2,4,Never,4.1,31,1,0
OTT-02534,23,Male,Standard,52.7,Sci-Fi,3,3.51,276.39,UPI,2.0,Low,1,1,Sometimes,4.0,31,1,0
OTT-02535,29,Female,Premium,40.2,Romance,2,2.15,418.97,Credit Card,3.0,High,11,1,Rarely,1.2,48,1,0
OTT-02536,31,Male,Standard,11.0,Documentary,3,0.74,231.16,Credit Card,0.0,High,12,4,Often,1.7,9,1,0
OTT-02537,46,Female,Standard,31.7,Romance,2,1.36,252.87,Net Banking,0.0,Low,38,2,Sometimes,3.3,53,0,1
OTT-02538,46,Male,Premium,,Thriller,5,1.09,386.19,Credit Card,0.0,Medium,9,3,Never,4.5,12,1,0
OTT-02539,20,Female,Standard,28.2,Drama,4,2.54,203.51,Wallet,0.0,Low,6,4,Often,3.4,44,1,0
OTT-02540,35,Male,Basic,24.2,Thriller,4,1.98,115.38,Wallet,0.0,Medium,2,5,Rarely,4.0,46,1,0
OTT-02541,26,Male,Standard,13.5,Comedy,3,0.85,231.93,Credit Card,1.0,Medium,0,3,Rarely,3.9,26,0,0
OTT-02542,19,Male,Standard,38.8,Comedy,2,1.82,209.54,Wallet,0.0,Low,21,1,Never,3.0,2,1,0
OTT-02543,32,Male,Standard,32.5,Action,1,1.43,242.47,Credit Card,0.0,Low,15,1,Often,3.2,42,1,0
OTT-02544,31,Male,Premium,93.5,Romance,4,8.0,470.61,Credit Card,1.0,Low,15,3,Sometimes,1.3,4,1,0
OTT-02545,64,Female,Standard,19.1,Drama,3,2.37,251.82,Credit Card,1.0,Medium,3,5,Sometimes,4.7,32,1,0
OTT-02546,40,Male,Standard,60.1,Drama,3,2.64,201.92,UPI,2.0,High,4,1,Often,3.7,28,1,0
OTT-02547,18,Male,Standard,58.3,Thriller,3,4.91,256.91,UPI,4.0,High,15,1,Sometimes,1.6,6,1,0
OTT-02548,28,Male,Basic,20.6,Sci-Fi,2,0.94,143.35,Credit Card,2.0,High,11,4,Sometimes,2.0,30,1,0
OTT-02549,47,Female,Basic,29.3,Sci-Fi,3,1.69,144.89,Net Banking,0.0,High,10,2,Rarely,1.0,55,0,0
OTT-02550,60,Female,Premium,62.0,Thriller,5,4.17,435.65,Net Banking,0.0,Low,8,5,Never,2.1,28,1,0
OTT-02551,18,Female,Standard,20.9,Documentary,1,1.99,284.85,UPI,0.0,Medium,4,4,Sometimes,2.3,13,1,0
OTT-02552,18,Female,Basic,24.6,Sci-Fi,3,1.27,131.38,Net Banking,0.0,Low,13,2,Rarely,3.7,55,1,0
OTT-02553,57,Male,Basic,62.4,Drama,2,2.85,146.73,Wallet,2.0,High,4,1,Often,2.9,46,0,1
OTT-02554,39,Male,Standard,31.8,Thriller,1,2.01,238.48,Credit Card,0.0,High,13,2,Sometimes,4.4,36,1,0
OTT-02555,24,Male,Premium,29.4,Sci-Fi,1,1.89,471.79,Credit Card,0.0,Medium,2,1,Rarely,1.3,10,1,0
OTT-02556,41,Female,Premium,29.9,Action,4,1.43,422.28,UPI,0.0,Medium,8,4,Often,3.8,10,1,0
OTT-02557,18,Other,Basic,29.0,Romance,3,1.76,144.75,UPI,0.0,Low,4,1,Rarely,4.5,5,0,1
OTT-02558,35,Female,Premium,15.8,Action,3,0.74,427.65,UPI,3.0,Low,17,2,Often,2.7,29,1,0
OTT-02559,38,Male,Standard,28.3,Sci-Fi,2,3.17,218.24,Credit Card,0.0,High,7,4,Sometimes,2.2,36,0,1
OTT-02560,46,Male,Standard,,Comedy,5,2.21,290.17,Net Banking,1.0,High,9,2,Often,2.8,12,1,0
OTT-02561,22,Male,Standard,21.7,Drama,5,1.74,240.41,UPI,0.0,Low,0,2,Rarely,4.2,58,0,0
OTT-02562,36,Female,Basic,50.8,Action,4,4.67,113.71,UPI,2.0,Low,6,3,Sometimes,4.7,22,0,0
OTT-02563,23,Male,Premium,34.3,Action,5,4.01,443.62,Credit Card,2.0,Low,15,1,Rarely,1.3,59,0,0
OTT-02564,38,Female,Basic,19.7,Thriller,2,0.89,144.17,UPI,0.0,High,19,1,Never,3.1,46,1,0
OTT-02565,24,Male,Basic,22.0,Thriller,4,2.44,138.97,UPI,1.0,High,12,2,Always,3.6,39,1,0
OTT-02566,30,Female,Premium,60.3,Thriller,3,2.49,476.64,UPI,0.0,Medium,5,1,Often,1.1,2,1,0
OTT-02567,23,Female,Standard,,Sci-Fi,5,1.73,255.16,Wallet,3.0,Medium,2,5,Sometimes,1.7,14,0,1
OTT-02568,42,Female,Premium,25.9,Documentary,2,1.3,391.64,UPI,0.0,Medium,4,1,Rarely,1.3,10,0,0
OTT-02569,45,Female,Standard,45.3,Documentary,2,2.23,238.81,Credit Card,3.0,Low,8,4,Rarely,2.2,48,1,1
OTT-02570,32,Female,Standard,5.1,Comedy,3,0.5,219.99,UPI,1.0,High,0,1,Never,1.8,3,1,1
OTT-02571,35,Female,Premium,47.1,Action,2,2.17,450.18,Net Banking,0.0,Medium,24,5,Rarely,2.9,59,1,0
OTT-02572,18,Female,Basic,47.5,Romance,4,1.97,125.39,Net Banking,0.0,Low,4,2,Rarely,3.6,8,1,1
OTT-02573,31,Female,Premium,30.0,Thriller,4,2.1,389.58,UPI,0.0,Low,15,1,Often,4.4,55,1,0
OTT-02574,34,Other,Basic,32.6,Comedy,1,1.47,120.77,Credit Card,4.0,Medium,7,4,Sometimes,2.2,17,1,1
OTT-02575,66,Female,Premium,20.9,Sci-Fi,3,0.99,444.72,UPI,0.0,Low,10,5,Sometimes,1.2,4,1,0
OTT-02576,21,Female,Basic,23.0,Comedy,2,1.28,106.98,UPI,3.0,Medium,14,3,Often,1.0,21,0,1
OTT-02577,52,Female,Standard,39.7,Thriller,5,2.79,210.46,Wallet,3.0,High,3,2,Rarely,4.4,30,0,0
OTT-02578,46,Male,Premium,24.7,Drama,4,1.64,363.4,UPI,0.0,Medium,9,2,Sometimes,4.5,19,1,0
OTT-02579,38,Male,Standard,34.1,Action,3,2.58,255.49,Net Banking,0.0,Medium,13,2,Rarely,1.4,15,1,0
OTT-02580,56,Female,Standard,26.1,Thriller,3,1.71,295.63,UPI,0.0,Medium,14,5,Sometimes,1.0,20,1,0
OTT-02581,39,Female,Premium,41.7,Romance,4,1.68,387.16,UPI,4.0,Low,5,1,Always,4.2,58,1,0
OTT-02582,39,Female,Standard,13.5,Action,1,0.95,233.4,Net Banking,3.0,Medium,13,1,Always,3.6,42,1,1
OTT-02583,34,Male,Premium,47.2,Comedy,3,2.44,396.5,UPI,0.0,Low,3,1,Sometimes,3.2,30,1,0
OTT-02584,49,Female,Standard,30.3,Documentary,2,2.26,247.23,Wallet,1.0,High,1,1,Often,3.1,10,1,0
OTT-02585,48,Female,Basic,46.5,Romance,5,2.92,148.5,UPI,0.0,High,1,2,Always,,23,1,0
OTT-02586,27,Male,Basic,15.4,Action,5,1.63,110.76,Credit Card,4.0,Low,7,3,Sometimes,2.2,24,1,1
OTT-02587,19,Female,Basic,49.4,Romance,4,2.36,112.36,Net Banking,5.0,High,4,2,Always,2.6,12,0,0
OTT-02588,32,Female,Basic,15.9,Comedy,3,0.83,136.48,Credit Card,0.0,Medium,2,3,Sometimes,1.3,9,1,0
OTT-02589,25,Male,Standard,42.4,Thriller,5,3.05,214.71,Credit Card,4.0,High,4,3,Never,3.3,15,1,0
OTT-02590,34,Female,Basic,36.6,Documentary,3,2.16,132.18,UPI,4.0,Medium,5,1,Always,4.8,29,0,0
OTT-02591,49,Female,Basic,19.8,Romance,4,0.87,142.24,Net Banking,0.0,Medium,8,4,Rarely,2.1,18,1,0
OTT-02592,29,Male,Basic,45.9,Thriller,1,5.24,102.16,UPI,0.0,Medium,0,5,Often,4.7,20,1,0
OTT-02593,34,Male,Premium,20.1,Documentary,5,0.84,463.69,Credit Card,3.0,Low,23,4,Rarely,3.9,1,0,1
OTT-02594,35,Other,Standard,25.9,Comedy,2,1.62,262.15,UPI,4.0,Low,4,3,Always,1.9,3,1,0
OTT-02595,45,Male,Standard,18.2,Documentary,4,0.8,296.34,UPI,0.0,Low,9,4,Rarely,3.7,8,1,0
OTT-02596,18,Male,Premium,24.1,Comedy,1,1.06,478.26,Wallet,0.0,Low,3,3,Rarely,2.5,39,1,0
OTT-02597,27,Male,Basic,31.0,Romance,2,3.45,146.21,UPI,0.0,Low,14,2,Sometimes,1.5,31,1,0
OTT-02598,37,Female,Premium,19.6,Romance,2,0.92,403.98,Net Banking,0.0,Medium,6,2,Sometimes,1.4,47,1,0
OTT-02599,49,Female,Standard,29.1,Comedy,5,1.42,260.67,Credit Card,5.0,Medium,3,1,Often,1.1,8,1,0
OTT-02600,29,Female,Basic,43.9,Romance,3,5.03,115.2,Net Banking,0.0,High,33,5,Often,4.2,15,1,0
OTT-02601,18,Male,Standard,14.4,Romance,4,0.6,278.26,Net Banking,2.0,Low,20,2,Sometimes,4.5,59,1,0
OTT-02602,42,Female,Premium,19.2,Romance,2,1.02,370.81,Wallet,0.0,High,1,5,Sometimes,2.9,22,1,0
OTT-02603,27,Male,Standard,34.2,Sci-Fi,5,3.15,228.92,Credit Card,0.0,Medium,12,1,Sometimes,3.1,32,1,0
OTT-02604,20,Male,Premium,12.5,Romance,1,1.24,422.7,UPI,0.0,Medium,14,5,Sometimes,3.8,5,1,0
OTT-02605,27,Male,Basic,45.2,Action,2,2.57,137.07,Net Banking,0.0,Medium,0,2,Always,3.8,44,1,0
OTT-02606,32,Male,Basic,60.9,Comedy,1,6.77,116.07,Credit Card,5.0,Medium,32,2,Sometimes,2.3,44,1,1
OTT-02607,27,Female,Basic,28.2,Comedy,4,2.61,127.69,UPI,0.0,Low,2,4,Always,1.6,58,1,0
OTT-02608,18,Female,Basic,23.4,Drama,5,0.97,101.36,Wallet,2.0,Medium,23,4,Rarely,2.7,9,1,1
